Topic,Content
['kinh doanh'],"['chính phủ', 'nên', 'ưu tiên', 'gì', 'bàn giao', 'đã', 'chống', 'dịch', 'thành công', 'kinh tế', 'tăng trưởng', 'khởi đầu', 'thuận lợi', 'cũng', 'áp lực', 'chính phủ', 'vì', 'còn', 'nhiều', 'nhiệm vụ', 'ngổn ngang']"
['kinh doanh'],"['phân phối', 'apple', 'xiaomi', 'bán', 'đồ', 'gia dụng', 'ceo', 'digiworld', 'biết', 'ngành', 'hàng', 'gia dụng', 'là', 'động lực', 'tăng trưởng', 'trong', 'năm', 'nhờ', 'rào cản', 'thuế', 'nhập khẩu', 'giải quyết']"
['kinh doanh'],"['hàng', 'nghìn', 'sản phẩm', 'giặt', 'trẻ em', 'giả', 'thu giữ', '2400', 'can', 'giặt', 'trẻ em', 'nhãn hiệu', 'dnee', 'nước', 'xả', 'vải', 'comfort', 'giả', 'một', 'cơ sở', 'sản xuất', 'huyện', 'sóc sơn hà', 'nội', 'quản lý', 'thị trường', 'thu giữ']"
['kinh doanh'],"['chứng khoán', 'phiên', '7', 'liên tiếp', 'dòng', 'tiền', 'đổ', 'ồ ạt', 'thị trường', 'vnindex', 'chuỗi', 'điểm', 'liên tiếp', 'áp lực', 'chốt', 'gia tăng']"
['kinh doanh'],"['vaccine', 'nâng', 'triển vọng', 'tăng trưởng', 'singapore', 'indonesia', 'singapore', 'dự báo', 'tăng trưởng', '61', 'nay', 'gdp', 'indonesia', 'tăng', '39', 'tiêm', 'vaccine']"
['kinh doanh'],"['pháp', 'bơm', '4', 'tỷ', 'euro', 'cứu', 'air', 'france', 'air', 'france', 'nhận', 'khoản', 'cứu trợ', 'từ', 'chính phủ', 'pháp trị giá', '4', 'tỷ', 'euro', '47', 'tỷ', 'usd', 'lúc', 'này', 'phong tỏa', '3', 'ngăn chặn', 'dịch']"
['kinh doanh'],"['ngành', 'xe hơi', 'mỹ', 'cầu cứu', 'chính phủ', 'thiếu', 'chip', 'sản xuất', 'xe', 'mỹ', 'giảm', '1', 'triệu', 'năm', 'và', 'gián đoạn', 'năm', 'vì', 'khủng hoảng', 'chip']"
['kinh doanh'],"['acb', 'lãi', '3100', 'tỷ', 'quý', 'đầu', 'đỗ', 'minh', 'toàn', 'tổng giám đốc', 'acb', 'biết', 'số liệu', 'ước tính', 'quý', 'đầu', 'nay', 'ngân hàng', 'lãi', '3105', 'tỷ', 'đồng']"
['kinh doanh'],"['bamboo', 'airways', 'bán', 'vé', 'slot', 'cục', 'hàng không', 'yêu cầu', 'bamboo', 'airways', 'dừng', 'việc', 'bán', 'vé', 'slot', 'lượt', 'cất', 'hạ cánh', 'phân bổ']"
['kinh doanh'],"['cổ phiếu', 'ngân hàng', 'hỗ trợ', 'đà', 'thị trường chứng khoán', 'kết quả', 'kinh doanh', 'quý', 'i', 'khả quan', 'một số', 'mã', 'ngân hàng', 'quỹ', 'etf', 'chú ý', 'nhóm', 'thành', 'nhân tố', 'đà', 'thị trường', 'tháng', '4']"
['kinh doanh'],"['vợ', 'don', 'lam', 'hết', 'cổ phần', 'vng', 'lâm', 'julie', 'thiên nga', 'chuyển nhượng', 'toàn bộ', 'sở hữu', 'vng', 'hai', 'cổ đông', 'đến', 'mirae', 'asset']"
['kinh doanh'],"['khoản', 'ở', 'tp', 'thủ đức', 'cao', 'đại dịch', '90', 'tổng', 'cung', 'căn hộ', 'bán', 'tp', 'thủ đức', 'có', 'chủ', 'vượt trội', 'với', 'còn', 'của', 'thị trường']"
['kinh doanh'],"['trầy trật', 'container', 'xuất', 'hàng', 'đi', 'nước ngoài', 'chỉ', 'đối diện', 'giá', 'vận tải', 'cao', 'doanh nghiệp', 'trong', 'cảnh', 'chịu', 'chi', 'có', 'khó', 'ra', 'container', 'đóng', 'hàng']"
['kinh doanh'],"['góp', '200', 'triệu', 'đồng', 'mua', 'cổ phiếu', 'bạn', 'thân', 'hai', 'bạn', 'rủ', 'góp', 'tiền', 'đầu tư', 'cổ phiếu', 'lợi nhuận', 'chia', 'tỷ lệ', '40', 'người', 'quản lý tài khoản', 'lại', 'người', '30']"
['kinh doanh'],"['quỹ', 'đầu tư', 'hàn', 'quốc', 'rót', '410', 'triệu', 'usd', 'chủ sở hữu chuỗi', 'vinmart', 'sk', 'group', 'mua', '1626', 'cổ phần', 'vcm', 'chủ sở hữu chuỗi', 'siêu thị', 'vinmart', 'giá trị', '410', 'triệu', 'usd', 'tương đương', 'định giá', '25', 'tỷ', 'usd']"
['kinh doanh'],"['vốn', 'hóa', 'tiền', 'ảo', 'toàn cầu', 'lập', 'đỉnh', 'tại', '2000', 'tỷ', 'usd', 'đà', 'tiền', 'dẫn đầu', 'bitcoin', 'kéo dài', 'tháng', 'và', 'thu hút', 'chú ý', 'của', 'nhiều', 'đầu tư', 'tổ chức']"
['kinh doanh'],"['chứng khoán', 'mỹ lập', 'đỉnh', 'wall', 'street', 'đi', 'nhờ', 'số liệu', 'lạc quan', 'kinh tế', 'mỹ', 'nhà', 'đầu tư', 'kỳ vọng', 'đà', 'phục hồi', 'trong', 'đại dịch']"
['kinh doanh'],"['núi', 'nợ', 'người', 'thái', 'kỷ lục', 'hộ', 'gia đình', 'thái', 'lan', 'một', 'những', 'đi', 'vay', 'nhất', 'châu á', 'vấn đề', 'họ', 'khó', 'nổi', 'núi', 'nợ']"
['kinh doanh'],"['thị trường', 'bất động sản', 'có', 'khả năng', 'xảy', 'bong bóng', 'vốn', 'xã hội', 'phân bổ', 'hợp lý', 'nhu cầu', 'mua', 'cao', 'bong', 'bóng', 'hình thành', 'các', 'chuyên gia', 'tham dự', 'tọa đàm', 'vnexpress', 'tổ chức']"
['kinh doanh'],"['acb', 'mục tiêu', 'lợi nhuận', 'thuế', '10602', 'tỷ', 'đồng', '2021', 'acb', 'kế hoạch', 'lợi nhuận', 'thuế', '10602', 'tỷ', 'đồng', 'tổng tài sản', 'tiền', 'gửi', 'khách hàng', 'tín dụng', 'dự', '910']"
['kinh doanh'],"['mb', 'gấp', 'đôi', 'lợi nhuận', 'quý', 'i', 'ngân hàng', 'tmcp', 'quân đội', 'mb', 'ghi nhận', 'lợi nhuận', 'hợp nhất', 'quý', 'i', '2021', 'gần', '4600', 'tỷ', 'đồng', 'hơn', 'gấp', 'đôi', 'với', 'kỳ']"
['kinh doanh'],"['vinamilk', 'mốc', '500', 'cửa hàng', 'giấc', 'mơ', 'sữa', 'việt', 'toàn quốc', 'website', 'giacmosuaviet', 'cửa hàng', 'vinamilk', 'giấc', 'mơ', 'sữa', 'việt', 'bày', 'hơn', '200', 'sản phẩm', 'dinh dưỡng', 'đến', 'trải nghiệm', 'mua sắm', 'tiện lợi']"
['kinh doanh'],"['masterise', 'homes', 'chi', '400', 'tỷ', 'đồng', 'xây', 'mẫu', 'grand', 'marina', 'gallery', 'masterise', 'homes', 'ra mắt', 'mẫu', '400', 'tỷ', 'đồng', 'grand', 'marina', 'saigon', 'dự án', 'bất động sản', 'hàng hiệu', 'mang', 'thương hiệu', 'marriott', 'việt', 'nam']"
['kinh doanh'],"['4', 'tham gia', 'bảo hiểm', 'nhân thọ', 'vấn', 'đề', 'sức khỏe', 'tuổi tác', 'tài chính', 'nghề nghiệp', 'những', 'yếu tố', 'để', 'công ty', 'bảo hiểm', 'chấp nhận', 'từ chối']"
['kinh doanh'],"['vingroup', 'ra mắt', 'tòa', 'văn phòng', 'thông minh', 'hà', 'nội', 'vingroup', 'ra mắt', 'tòa', 'techno', 'park', 'khu', 'đô thị', 'vinhomes', 'ocean', 'park', 'mục tiêu', 'ghi', 'danh', 'top', '10', 'nhà văn phòng', 'thông minh', 'thế giới']"
['kinh doanh'],"['vietabank', 'ra mắt', 'ứng dụng', 'ngân hàng', 'mới', 'vietabank', 'triển khai', 'ứng dụng', 'ngân hàng', 'vietabank', 'ezmobile', 'hệ sinh thái', 'tiện ích', 'đem', 'những', 'trải nghiệm', 'nhất', 'người']"
['kinh doanh'],"['vinhomes', 'tổ chức', 'sự kiện', 'tuyển', 'nhân viên', 'hàng', 'cả', 'đại lý', 'hàng', 'tuyển dụng', 'lớn', 'nhân viên', 'hàng', 'cả', 'chuẩn bị', 'kế hoạch', 'ra mắt', 'dự án', 'của', 'vinhomes']"
['kinh doanh'],"['nhà băng', 'đầu tư', 'dài hạn', 'ngân hàng', 'bền', 'sức', 'cuộc', 'đua', 'ngân hàng', 'khốc liệt', 'đòi hỏi', 'ngân hàng', 'xây dựng', 'chiến lược', 'bài bản', 'hành động', 'quyết liệt']"
['kinh doanh'],"['ecopark', 'xây', 'trung tâm', 'thương mại', 'mặt nước', 'trung tâm', 'thương mại', 'rộng', 'hàng', 'chục', 'nghìn', 'm2', 'được', 'triển khai', 'khu', 'đô thị', 'ecopark', 'hàng loạt', 'tiện ích', 'đẳng cấp', 'quốc tế']"
['kinh doanh'],"['dùng', 'hưởng', 'lợi', 'công nghệ', 'bảo hiểm', 'công nghệ', 'bảo hiểm', 'dùng', 'tiết kiệm', 'và', 'công sức', 'quá trình', 'phê duyệt', 'hợp đồng thanh toán', 'phí', 'giải quyết', 'bồi thường']"
['kinh doanh'],"['đề xuất', 'xây dựng', 'dữ liệu', 'quốc gia', 'giá', 'đất', 'hai', 'xây dựng', 'tài nguyên', 'môi trường', 'yêu cầu', 'nghiên cứu', 'xây dựng', 'dữ liệu', 'quốc gia', 'giá', 'đất', 'ngăn ngừa', 'bong bóng', 'bất động sản']"
['kinh doanh'],"['vietnam', 'airlines', 'đề xuất', 'áp giá', 'sàn', 'vé', 'máy bay', 'vietnam', 'airlines', 'đề nghị', 'áp', 'giá', 'sàn', 'bay', 'nội địa', '560000', 'đồng14', 'triệu', 'đồng']"
['kinh doanh'],"['tiền', 'đổ', 'vào', 'chứng khoán', 'áp lực', 'điều chỉnh', 'nhưng', 'vnindex', 'có', '1', 'phiên', '54', 'dòng', 'tiền', 'đổ', 'vào', 'thị trường']"
['kinh doanh'],"['gia', 'lai', 'có', 'sân', 'golf', '1140', 'tỷ', 'đồng', 'dự án', 'sân', 'golf', 'huyện', 'đak', 'đoa', 'tỉnh', 'gia', 'lai', 'khai thác', '50', 'vừa', 'phó thủ tướng', 'trịnh đình', 'dũng', 'duyệt', 'chủ trương', 'đầu tư']"
['kinh doanh'],"['vinamilk', 'cổ tức', 'tiền mặt', 'tỷ lệ', '41', 'vinamilk', 'đề xuất', 'trả', 'cổ tức', 'đợt', '3', 'tiền mặt', 'nếu', 'thông qua', 'tổng', 'cổ tức', '2020', 'công ty', 'sữa', 'là', '41']"
['kinh doanh'],"['triệu', 'phú', 'mỹ', 'muốn', 'mua', 'bitcoin', 'đào', 'trung', 'quốc', 'kevin', 'oleary', 'rằng', 'sẽ', 'mua', 'bitcoin', 'đào', 'các', 'sử dụng', 'năng lượng', 'sạch', 'không', 'dùng', 'than đá']"
['kinh doanh'],"['nhật', 'thử nghiệm', 'phát hành', 'tiền', 'điện tử', 'ngân hàng', 'trung ương', 'nhật', 'boj', 'hôm nay', 'thông báo', 'nghiên cứu', 'khả thi', 'việc', 'phát hành', 'tiền', 'điện tử', 'riêng', 'cơ quan']"
['kinh doanh'],"['vps', 'chiếm', 'đầu', 'thị phần', 'môi giới', 'hose', 'thị phần', '1324', 'công ty', 'chứng khoán', 'vps', 'vượt', 'ssi', 'chiếm', 'đầu', 'môi giới', 'sàn', 'hose']"
['kinh doanh'],"['giá', 'vàng', 'nước', 'mạnh', 'thế giới', 'giá', 'vàng', 'thế giới', 'khoảng', '140000', 'đồng', 'khi', 'vàng', 'miếng', 'sjc', 'nay', '200000300000', 'đồng', 'lượng', 'ngưỡng', '55', 'triệu', 'đồng']"
['kinh doanh'],"['sức mạnh', 'dẫn dắt', 'kinh tế', 'toàn cầu', 'mỹ', 'đâu', 'phục hồi', 'mỹ', 'nay', 'tin', 'cho', 'công nhân trung', 'quốc', 'vận chuyển', 'hàng hóa', 'hà', 'lan', 'nông dân', 'đức', 'nhiều', 'thế']"
['kinh doanh'],"['lợi nhuận', 'samsung', 'electronics', 'dự kiến', 'gần', '50', 'khảo sát', 'refinitiv', 'smartestimate', 'thấy', 'đại gia', 'điện tử', 'hàn', 'quốc', 'đạt', 'lợi nhuận', 'hoạt động', '9300', 'tỷ', 'won', '82', 'tỷ', 'usd', 'quý', 'i']"
['kinh doanh'],"['hãng', 'bay', 'eu', 'đùn đẩy', 'trách nhiệm', 'chi phí', 'hộ chiếu', 'vaccine', 'hãng', 'hàng không', 'phản đối', 'kế hoạch', 'liên minh châu âu', 'việc', 'bắt', 'chịu', 'chi phí', 'trách nhiệm', 'triển khai', 'hộ chiếu', 'vaccine']"
['kinh doanh'],"['pháp', 'hạ', 'dự báo', 'tăng trưởng', 'đợt', 'phong toả', 'pháp', 'quyết định', 'hạ', 'dự báo', 'tăng trưởng', 'nay', '5', 'bối cảnh', 'tiến hành', 'đợt', 'phong tỏa']"
['kinh doanh'],"['chứng khoán', 'tuần', 'trước', 'áp lực', 'chốt', 'nhóm', 'phân tích', 'dự đoán', 'vnindex', 'điều chỉnh', 'những', 'phiên', 'đầu', 'tuần', 'vùng', '1217', 'vì', 'áp lực', 'chốt', 'trước', 'tăng', 'trở lại']"
['kinh doanh'],"['diana', 'unicharm', 'bổ nhiệm', 'nhân sự', 'cao', 'tập đoàn', 'unicharm', 'nhật', 'bổ nhiệm', 'đỗ', 'tú', 'nguyên', 'tổng giám đốc', 'chức vụ', 'phó', 'chủ tịch', 'diana', 'unicharm', 'tháng', '4']"
['kinh doanh'],"['công thức', 'chuyển đổi', 'khác biệt', 'pnj', 'pnj', 'chiến thuật', 'chiến thắng', 'nuôi', 'chiến thắng', 'độ', 'công nghệ', 'chuyển đổi', 'theo', 'ceo', 'lê trí', 'thông']"
['kinh doanh'],"['prudential', 'hơn', '6700', 'tỷ', 'đồng', 'quyền lợi', 'bảo hiểm', '2020', 'prudential', 'việt', 'nam', 'hơn', '6765', 'tỷ', 'đồng', 'quyền lợi', 'bảo hiểm', '2020', '81', 'với', 'năm', '2019']"
['kinh doanh'],"['vingroup', 'thực hiện', 'giao dịch', 'trong', '2020', '2020', 'vingroup', 'bán buôn', 'bất động sản', 'thu', 'lãi', '16900', 'tỷ', 'đồng', 'tái', 'cấu trúc', 'công ty']"
['kinh doanh'],"['cleverfood', 'đóng', 'cửa', '3', 'vì', 'sự cố', 'cá', 'kho', 'giòi', 'chuỗi', 'cửa hàng', 'thực phẩm', 'sạch', 'cleverfood', 'tạm', 'đóng', 'cửa', 'ngày', 'một', 'khách hàng', 'phát hiện', 'giòi', 'cá', 'kho']"
['kinh doanh'],"['bình định', 'đấu giá', 'loạt', 'khu', 'đất', 'khu', 'đất', 'sạch', 'vị trí', 'sẽ', 'tỉnh', 'bình định', 'ra', 'đấu giá', 'đấu thầu', 'quý', 'ii']"
['kinh doanh'],"['bitcoin', 'giúp', 'đồng nhân dân tệ', 'kỹ thuật số', 'chú ý', 'trung', 'quốc', 'cấm cửa', 'tiền', 'mã hoá', 'sự', 'tăng giá', 'bitcoin', 'đây', 'khiến', 'đồng nhân dân tệ', 'kỹ thuật số', 'đang', 'phát triển', 'quan tâm']"
['kinh doanh'],"['đầu tư', 'quỹ', 'có', 'sinh', 'tốt', 'tự', 'đầu tư', 'chứng khoán', 'đầu tư', 'chứng khoán', 'lúc', 'hàng', 'chục', 'phần trăm', 'chung cuộc', 'vẫn', 'lỗ', 'liệu', 'có', 'bỏ', 'tiền', 'quỹ', 'để', 'sinh', 'tốt']"
['kinh doanh'],"['giá', 'vàng', 'tuần', 'ra', 'chuyên gia', 'rằng', 'đợt', 'giảm giá', 'giá', 'vàng', 'hồi phục', 'tuần', 'nhưng', 'nhìn', 'đà', 'bền vững']"
['kinh doanh'],"['lãnh đạo', 'cii', 'bán', 'cổ phiếu', 'mua', 'chủ tịch', 'cii', 'lê vũ hoàng', 'các', 'lãnh đạo', 'đăng ký', 'cổ phiếu', 'mua', 'căn hộ', 'thủ thiêm']"
['kinh doanh'],"['techcombank', 'bầu', 'em trai', 'hồ', 'hùng', 'vào', 'hội đồng quản trị', 'techcombank', 'đề xuất', 'bầu', 'em trai', 'chủ tịch', 'ngân hàng', 'hồ', 'hùng', 'vào', 'hội đồng quản trị', 'trình', 'cổ đông', 'mục tiêu', 'lợi nhuận', '19800', 'tỷ', 'đồng']"
['kinh doanh'],"['phí', 'vận tải biển', 'mạnh', 'tắc nghẽn', 'cảng', 'bờ', 'tây', 'mỹ', 'làn sóng', 'nhập khẩu', 'hàng', 'châu á', 'mỹ', 'ra', 'nút', 'cổ', 'chai', 'các', 'cảng', 'bờ', 'tây', 'tình trạng', 'thiếu hụt', 'container', 'cước vận tải biển', 'vọt']"
['kinh doanh'],"['jackpot', '142', 'tỷ', 'đồng', 'chủ', 'công ty', 'xổ số', 'điện toán', 'việt', 'nam', 'vietlott', 'cho', 'kỳ', 'thưởng', 'tối', '34', 'sản phẩm', 'power', '655', 'vé', 'trúng', 'jackpot', '1', 'trị giá', '142', 'tỷ', 'đồng']"
['kinh doanh'],"['hàng', 'chục', 'triệu', 'đồng', 'thẻ', 'đổi', 'sim', '4', 'g', 'theo', 'hướng dẫn', 'nâng cấp', 'sim', '3', 'g', '4', 'g', 'kẻ', 'lừa đảo', 'khách hàng', 'mất', 'sim', 'hàng', 'chục', 'triệu', 'đồng', 'thẻ tín dụng']"
['kinh doanh'],"['thế giới', 'mừng', 'lo', 'mỹ', 'phục hồi', 'vết', 'nứt', 'toàn cầu', 'một', 'hưởng', 'lợi', 'một', 'ngày càng', 'tụt hậu', 'nền', 'kinh tế', 'mỹ', 'bùng nổ', 'trở lại', 'dần', 'hiện']"
['kinh doanh'],"['tài khoản', 'chứng khoán', 'chọn', 'công ty', 'bắt đầu', 'chứng khoán', 'nhà đầu tư', 'chọn', 'để', 'tài khoản', 'nhiều', 'để', 'thuyết phục', 'nhưng', 'phí', 'chất lượng', 'tư vấn', 'hai', 'quan trọng']"
['kinh doanh'],"['bí quyết', 'nghỉ', 'hưu', 'của', 'triệu phú', '35', '2010', 'grant', 'sabatier', 'đó', '24', 'chuyển', 'ở', 'cha mẹ', 'khi', 'nhảy', 'liên tục', 'bị', 'sa thải', 'khủng hoảng kinh tế']"
['kinh doanh'],"['mỹ', 'khủng hoảng', 'có thể', 'tăng trưởng', 'hơn', 'trung quốc', 'chủ tịch', 'fed', 'st', 'louis', 'rằng', 'gói', 'kích thích', 'vaccine', 'kéo', 'mỹ', 'khủng hoảng kinh tế', 'tăng trưởng', '65', 'nay']"
['kinh doanh'],"['lợi nhuận', 'ngân hàng', 'nay', 'chịu', 'áp lực', 'trích', 'lập', 'dự phòng', 'kịch bản trích', 'lập', 'dự phòng', 'thông tư', '03', 'giảm', 'bớt', 'áp lực', 'các', 'ngân hàng', 'được', 'không', 'ảnh hưởng', 'đến', 'lợi nhuận']"
['kinh doanh'],"['kinh doanh', '3', 'nhất', 'nhiều', 'pmi', 'việt', 'nam', '3', 'vượt', 'ngưỡng', '50', 'với', 'số lượng', 'đơn', 'hàng', 'và', 'điều kiện', 'kinh doanh', 'nhất', 'nhiều']"
['kinh doanh'],"['đà', 'nẵng', 'mới', '9', 'dự án', 'đầu tư', 'tổng', 'vốn', '146', 'triệu', 'usd', 'chín', 'dự án', 'đầu tư', 'nước ngoài', 'fdi', 'tổng', 'vốn', '14641', 'triệu', 'usd', 'đà', 'nẵng', 'mới', 'quý', 'i']"
['kinh doanh'],"['sếp', 'cũ', 'coteccons', 'phó', 'tổng giám đốc', 'ricons', 'khi', 'rời', 'coteccons', 'võ', 'thanh liêm', 'bổ nhiệm', 'phó', 'tổng giám đốc', 'công ty', 'cổ phần', 'tập đoàn', 'đầu tư', 'xây dựng', 'ricons', '293']"
['kinh doanh'],"['sự cố', 'kênh', 'suez', 'ngăn cản', 'thương mại', 'toàn cầu', 'sản xuất', 'bùng nổ', 'nhiều', 'và', 'gián đoạn', 'kênh', 'suez', 'chính', 'dấu hiệu', 'thương mại', 'hàng hóa', 'toàn cầu', 'rất', 'nhộn nhịp']"
['kinh doanh'],"['cảnh báo', 'sốt', 'đất', 'ảo', 'miền', 'trung', 'chính quyền', 'đà', 'nẵng', 'quảng nam', 'khuyến cáo', 'dân', 'tìm hiểu', 'thông tin', 'kỹ lưỡng', 'mua', 'đất', 'những', 'dự án', 'pháp lý']"
['kinh doanh'],"['nữ', 'tỷ phú', 'giàu', 'anh', 'lương', '580', 'triệu', 'usd', 'denise', 'coates', '4212', 'triệu', 'bảng', 'hơn', '580', 'triệu', 'usd', 'năm ngoái', 'hàng', 'ceo', 'trả', 'lương', 'nhất', 'thế giới']"
['kinh doanh'],"['chứng khoán', 'lập', 'đỉnh', 'hệ thống', 'giao dịch', 'tê liệt', 'vnindex', 'đi', 'ngang', 'phiên', 'chiều', 'đóng cửa', '122445', 'tăng', '8', 'so', 'tham chiếu']"
['kinh doanh'],"['nới', 'vay', 'mua', 'nhà ở', 'xã hội', 'vay', 'mua', 'thuê', 'mua', 'nhà ở', 'xã hội', 'tăng', '10', 'lên', 'tối đa', '25', 'từ', 'giải ngân khoản', 'vay']"
['kinh doanh'],"['bầu', 'đức', 'mua', '3', 'triệu', 'cổ phiếu', 'hng', 'bầu', 'đức', 'mua', '3', 'triệu', 'cổ phiếu', 'hng', 'hagl', 'agrico', 'thời gian', '74', '65', 'đầu tư']"
['kinh doanh'],"['giả', 'hàng', 'nghìn', 'sản phẩm', 'giặt', 'trẻ em', 'hàng', 'nghìn', 'chai', 'giặt', 'rửa', 'bình', 'sữa', 'nhãn hiệu', 'dnee', 'thái', 'lan', 'làm', 'giả', 'bị', 'quản lý', 'thị trường', 'hà', 'nội', 'triệt phá']"
['kinh doanh'],"['opec', 'tăng sản xuất', 'ghìm', 'giá', 'dầu', 'tổ chức', 'nước', 'xuất khẩu', 'dầu mỏ', 'opec', 'các', 'đồng minh', 'hôm', '14', 'thống nhất', 'dần', 'sản lượng', '3', 'tới']"
['kinh doanh'],"['thị trường', 'ra', 'sau', 'vnindex', 'lập', 'đỉnh', 'chuyên gia', 'nhận định', 'phiên', 'vnindex', '1200', 'hôm qua', 'những', 'hụt', 'đó', 'thấy', 'đà', 'có thể', 'bền vững']"
['kinh doanh'],"['mỹ', 'đối mặt', 'tương lai', 'đắt đỏ', 'chiến lược', 'gom', 'hàng', 'trung quốc', 'mỹ', 'tung', '2000', 'tỷ', 'usd', 'hạ tầng', 'lại', 'đi', 'trung quốc', 'bước', 'nguồn', 'cung', 'chi phí', 'tăng']"
['kinh doanh'],"['hdbank', 'chia', 'cổ tức', 'cổ phiếu', '25', 'hdbank', 'trình', 'cổ đông', 'mục tiêu', 'lợi nhuận', '25', 'gần', '7300', 'tỷ', 'đồng', 'chia', 'cổ tức', 'cổ phiếu', 'tỷ lệ', '25', 'tăng', 'vốn']"
['kinh doanh'],"['giá', 'vàng', 'sjc', 'nhẹ', 'giá', 'vàng', 'thế giới', 'hơn', '20', 'usd', 'ounce', 'thị trường', 'kim loại', 'quý', 'nước', 'biến động', 'nhiều', 'lượng', 'thêm', '250000', 'đồng']"
['kinh doanh'],"['vay', 'bố mẹ', '500', 'triệu', 'đồng', 'đầu tư', 'chứng khoán', 'lọc', 'một số', 'cổ phiếu', 'tiềm năng', 'định', 'vay', 'bố mẹ', 'nửa', 'tỷ', 'đầu tư', 'trả', 'lãi suất', '10', 'năm']"
['kinh doanh'],"['giá', 'vàng', 'thế giới', 'vọt', 'chứng khoán', 'mỹ lập', 'đỉnh', 'ounce', 'vàng', 'hôm qua', 'tăng', '20', 'usd', 'chỉ số', 'sp', '500', 'đầu', 'cán', 'mốc', '4000']"
['kinh doanh'],"['loạt', 'hạ tầng', 'giao thông', 'tiềm năng', 'du lịch', 'bình thuận', 'cao tốc', 'phan thiết', 'dầu', 'giây', 'sân bay', 'phan thiết', 'đẩy', 'tiến độ', 'giúp', 'bình thuận', 'thêm', 'tiềm năng', 'tăng trưởng', 'du lịch']"
['kinh doanh'],"['vingroup', 'đầu tư', '2', 'triệu', 'usd', 'nhà', 'gấu', 'teddy', 'tại', 'việt', 'nam', 'teddy', 'bear', 'museum', 'top', '5', 'bảo tàng', 'gấu', 'nhất', 'thế giới', 'chính thức', 'hoạt động', 'phú', 'quốc', 'united', 'center', 'ngày', '214']"
['kinh doanh'],"['lợi thế', 'ôm', 'trọn', '3', 'mặt biển', 'vega', 'city', 'nha', 'trang', 'đường', 'bờ', 'biển', '2', 'km', 'dự án', 'vega', 'city', 'nha', 'trang', 'hướng', 'biểntạo', 'lợi thế', 'có', 'từng', 'sản phẩm', 'nghỉ dưỡng', 'giải trí', 'đây']"
['kinh doanh'],"['điện lực', 'miền', 'nam', 'chứng chỉ', 'bình đẳng', 'giới', 'toàn cầu', 'tổng', 'công ty', 'điện lực', 'miền', 'nam', 'evnspc', 'chứng chỉ', 'bình đẳng', 'giới', 'toàn cầu', 'edge', 'cấp độ', 'assess', 'tổ chức', 'edge', 'foundation', 'thụy', 'sỹ', 'phát triển', 'hồi', 'tháng', '3']"
['kinh doanh'],"['vib', 'dòng', 'thẻ', 'tích hợp', 'tại', 'đông', 'nam', 'vib', 'ra mắt', 'dòng', 'thẻ', 'online', 'plus', '2', 'in1', 'tích hợp', 'hai', 'thẻ', 'tín dụng', 'thanh toán', 'ưu đãi', '43', 'triệu', 'đồng', 'dùng', 'dịch vụ', 'grab']"
['kinh doanh'],"['triết lý', 'truyền cảm hứng', 'nhà', 'sáng lập', 'rollsroyce', 'frederick', 'henry', 'royce', 'kiếm', 'sống', 'năm', '8', 'tự', 'mình', 'thợ máy', 'tạo dựng', 'thương hiệu', 'rollsroyce', 'nhiều', 'di sản', 'hơn', 'thế kỷ']"
['kinh doanh'],"['đầu tư', 'quỹ', 'đất', 'thảo điền', 'hạn chế', 'đầu tư', 'săn đón', 'cơ hội', 'trên', 'thị trường', 'sơ cấp', 'chạy đua', 'metro', 'hoàn thành', 'quỹ', 'đất', 'thảo điền', 'dần', 'cạn']"
['kinh doanh'],"['nhấn', 'khu', 'phức hợp', 'sun', 'grand', 'city', 'hillside', 'residence', 'phú', 'quốc', 'dự án', 'phức hợp', 'sun', 'grand', 'city', 'hillside', 'residence', 'đáp ứng', '3', 'tiêu chí', 'nghỉ dưỡng', 'đầu tư', 'sống', 'trải nghiệm', 'chủ sở hữu']"
['kinh doanh'],"['seabank', 'lãi', 'thuế', '698', 'tỷ', 'đồng', 'quý', 'i', 'ngân hàng', 'tmcp', 'đông', 'nam', 'ssb', 'ghi nhận', 'lợi nhuận', 'thuế', '6983', 'tỷ', 'đồng', 'quý', 'i', 'gấp', '23', 'so', 'cùng', 'kỳ']"
['kinh doanh'],"['bất động sản', 'nhiều', 'hơn', 'thách thức', 'chuyên gia', 'nhận định', 'bất động sản', 'nhiều', 'thuận lợi', 'vĩ mô', 'cung cầu', 'quy hoạch', 'phục hồi', 'năm', '2021', 'tọa đàm', '313']"
['kinh doanh'],"['bất động sản', 'nghỉ dưỡng', 'quy nhơn', 'sẵn sàng', 'trở lại', 'đà', 'phát triển', 'năm', 'cùng', 'lợi thế', 'cảnh quan', 'thiên nhiên', 'hạ tầng', 'kết nối', 'chính sách', 'đầu tư', 'thúc đẩy', 'bất động sản', 'nghỉ dưỡng', 'quy nhơn']"
['kinh doanh'],"['giảng viên', '8', 'x', 'thành', 'chủ', 'nhà hàng', 'ẩm thực', 'giảng viên', 'đại học', 'đặng trần huy', 'rẽ', 'kinh doanh', 'ngành', 'fb', '6', 'anh', 'sở hữu', '4', 'nhà hàng', 'lúc', 'doanh thu', 'tỷ', 'đồng', 'một', 'tháng']"
